date,product_id,customer,quantity,unit_price,payment_received
2018-03-02 00:00:00+00:00,lemon,Scott,5,1.78,11
2018-03-03 00:00:00+00:00,mandarine,Paige,20,1.31,28
2018-03-04 00:00:00+00:00,guava,Beatrice,19,1.04,22
2018-03-05 00:00:00+00:00,melon,Peggy,15,1.57,26
2018-03-06 00:00:00+00:00,lemon,Valerie,10,1.9,21
2018-03-07 00:00:00+00:00,raspberry,Mable,7,1.44,12
2018-03-08 00:00:00+00:00,guava,Terrance,15,1.98,32
2018-03-09 00:00:00+00:00,melon,Geraldine,2,1.35,5
2018-03-10 00:00:00+00:00,plum,Brian,3,1.22,6
2018-03-11 00:00:00+00:00,melon,Cynthia,15,1.21,20
2018-03-12 00:00:00+00:00,melon,Ethel,14,1.59,24
2018-03-13 00:00:00+00:00,plum,Sallie,14,1.8,27
2018-03-14 00:00:00+00:00,coconut,Charlotte,12,1.16,16
2018-03-15 00:00:00+00:00,raspberry,Willis,5,1.98,12
2018-03-16 00:00:00+00:00,apple,Joshua,2,1.5,5
2018-03-17 00:00:00+00:00,mandarine,Norbert,11,1.63,20
2018-03-18 00:00:00+00:00,melon,Wayne,13,1.69,24
2018-03-19 00:00:00+00:00,mandarine,Eugene,11,1.8,22
2018-03-20 00:00:00+00:00,plum,Tonya,19,1.63,33
2018-03-21 00:00:00+00:00,strawberry,Maria,17,1.73,31
2018-03-22 00:00:00+00:00,melon,Melissa,2,1.8,6
2018-03-23 00:00:00+00:00,melon,Jimmy,1,1.75,4
2018-03-24 00:00:00+00:00,apple,Marc,8,1.02,10
2018-03-25 00:00:00+00:00,tamarind,Leonard,17,1.41,26
2018-03-26 00:00:00+00:00,durian,Matthew,6,1.5,11
2018-03-27 00:00:00+00:00,strawberry,George,1,1.34,3
2018-03-28 00:00:00+00:00,melon,Steven,15,1.43,23
2018-03-29 00:00:00+00:00,coconut,Jana,14,1.81,27
2018-03-30 00:00:00+00:00,durian,Maria,14,1.51,23
2018-03-31 00:00:00+00:00,raspberry,Shirley,20,1.26,27
2018-04-01 00:00:00+00:00,strawberry,Guadalupe,15,1.85,30
2018-04-02 00:00:00+00:00,guava,Robert,17,1.72,31
2018-04-03 00:00:00+00:00,coconut,William,3,1.63,7
2018-04-04 00:00:00+00:00,durian,Vennie,8,1.41,13
2018-04-05 00:00:00+00:00,tamarind,Brian,7,1.24,11
2018-04-06 00:00:00+00:00,lemon,Holly,5,1.75,11
2018-04-07 00:00:00+00:00,apple,Jessica,16,1.42,25
2018-04-08 00:00:00+00:00,tamarind,Patricia,13,1.57,22
2018-04-09 00:00:00+00:00,lemon,Julia,11,1.9,23
2018-04-10 00:00:00+00:00,lemon,Kelly,2,1.45,5
2018-04-11 00:00:00+00:00,tamarind,Ilse,18,1.67,32
2018-04-12 00:00:00+00:00,strawberry,Roger,5,1.14,8
2018-04-13 00:00:00+00:00,tamarind,Mario,11,1.94,23
2018-04-14 00:00:00+00:00,tamarind,Paul,18,1.34,26
2018-04-15 00:00:00+00:00,lemon,Chris,15,1.95,31
2018-04-16 00:00:00+00:00,plum,Mark,6,1.59,12
2018-04-17 00:00:00+00:00,plum,Lauri,12,1.61,21
2018-04-18 00:00:00+00:00,lemon,Katherine,14,1.91,29
2018-04-19 00:00:00+00:00,mandarine,Catherine,18,1.91,36
2018-04-20 00:00:00+00:00,raspberry,Bernice,11,1.74,21
2018-04-21 00:00:00+00:00,mandarine,William,8,1.6,15
2018-04-22 00:00:00+00:00,melon,Vincent,6,1.51,11
2018-04-23 00:00:00+00:00,lemon,Bradley,10,1,12
2018-04-24 00:00:00+00:00,durian,Joshua,14,1.69,26
2018-04-25 00:00:00+00:00,coconut,Michael,18,1.95,37
2018-04-26 00:00:00+00:00,tamarind,Jessica,19,1.4,29
2018-04-27 00:00:00+00:00,tamarind,John,2,1.7,5
2018-04-28 00:00:00+00:00,raspberry,Justin,6,1.56,11
2018-04-29 00:00:00+00:00,coconut,Ashley,12,1.75,23
2018-04-30 00:00:00+00:00,coconut,Mildred,14,1.77,27
2018-05-01 00:00:00+00:00,lemon,Ola,20,1.33,29
2018-05-02 00:00:00+00:00,mandarine,Tracy,18,1.27,25
2018-05-03 00:00:00+00:00,plum,Richard,20,1.52,32
2018-05-04 00:00:00+00:00,tamarind,Ralph,16,1.7,29
2018-05-05 00:00:00+00:00,plum,Anton,2,1.96,6
2018-05-06 00:00:00+00:00,durian,Bernice,5,1.34,9
2018-05-07 00:00:00+00:00,tamarind,Vincent,17,1.03,20
2018-05-08 00:00:00+00:00,coconut,Delores,20,1.21,26
2018-05-09 00:00:00+00:00,plum,Robert,12,1.36,18
2018-05-10 00:00:00+00:00,guava,Imogene,15,1.75,28
2018-05-11 00:00:00+00:00,durian,Lourdes,16,1.04,19
2018-05-12 00:00:00+00:00,durian,Larry,3,1.01,5
2018-05-13 00:00:00+00:00,apple,Danny,2,1.72,5
2018-05-14 00:00:00+00:00,coconut,Eleanor,17,1.67,30
2018-05-15 00:00:00+00:00,strawberry,Ruth,4,1.91,10
2018-05-16 00:00:00+00:00,strawberry,Scott,14,1.8,27
2018-05-17 00:00:00+00:00,coconut,Rosa,1,1.67,4
2018-05-18 00:00:00+00:00,guava,Andrew,8,1.7,16
2018-05-19 00:00:00+00:00,strawberry,Santiago,3,1.48,6
2018-05-20 00:00:00+00:00,apple,Ralph,16,1.49,26
2018-05-21 00:00:00+00:00,plum,Joseph,2,1.48,5
2018-05-22 00:00:00+00:00,lemon,Diana,18,1.47,28
2018-05-23 00:00:00+00:00,coconut,Holly,10,1.71,19
2018-05-24 00:00:00+00:00,tamarind,Kirsten,1,1.93,4
2018-05-25 00:00:00+00:00,plum,Rose,5,1.33,9
2018-05-26 00:00:00+00:00,melon,Starla,8,1.56,14
2018-05-27 00:00:00+00:00,apple,James,4,1.45,8
2018-05-28 00:00:00+00:00,plum,Thomas,9,1.49,15
2018-05-29 00:00:00+00:00,tamarind,Ashlea,16,1.91,33
2018-05-30 00:00:00+00:00,lemon,Betty,2,1.34,5
2018-05-31 00:00:00+00:00,mandarine,Kathy,20,1.32,28
2018-06-01 00:00:00+00:00,apple,Brenda,6,1.65,12
2018-06-02 00:00:00+00:00,strawberry,Gary,14,1.23,19
2018-06-03 00:00:00+00:00,guava,Loretta,17,1.66,30
2018-06-04 00:00:00+00:00,lemon,Kimberly,20,1.95,41
2018-06-05 00:00:00+00:00,raspberry,Zoe,19,1.26,26
2018-06-06 00:00:00+00:00,mandarine,Janice,20,1.63,35
2018-06-07 00:00:00+00:00,coconut,Jeffrey,4,1.37,7
2018-06-08 00:00:00+00:00,apple,Frank,20,1.67,35
2018-06-09 00:00:00+00:00,coconut,Todd,1,1.74,4
2018-06-10 00:00:00+00:00,strawberry,Kevin,5,1.06,7
2018-06-11 00:00:00+00:00,tamarind,Scott,20,1.08,24
2018-06-12 00:00:00+00:00,raspberry,Cammie,4,1.89,10
2018-06-13 00:00:00+00:00,apple,Kristine,11,1.47,18
2018-06-14 00:00:00+00:00,strawberry,David,9,1.71,17
2018-06-15 00:00:00+00:00,mandarine,Stanley,20,1.32,28
2018-06-16 00:00:00+00:00,plum,Richard,17,1.54,28
2018-06-17 00:00:00+00:00,melon,Krystal,10,1.18,14
2018-06-18 00:00:00+00:00,tamarind,Keith,12,1.32,18
2018-06-19 00:00:00+00:00,tamarind,Elisabeth,1,1.92,4
2018-06-20 00:00:00+00:00,durian,Marvin,14,1.77,27
2018-06-21 00:00:00+00:00,lemon,Gladys,20,1.82,38
2018-06-22 00:00:00+00:00,melon,Larry,9,1.16,12
2018-06-23 00:00:00+00:00,apple,Ofelia,9,1.55,16
2018-06-24 00:00:00+00:00,durian,Frances,13,1.91,27
2018-06-25 00:00:00+00:00,raspberry,Grant,12,1.95,25
2018-06-26 00:00:00+00:00,apple,Oma,17,1.42,26
2018-06-27 00:00:00+00:00,apple,Philip,3,1.9,8
2018-06-28 00:00:00+00:00,durian,Amber,15,1.48,24
2018-06-29 00:00:00+00:00,apple,Leo,5,1.46,9
2018-06-30 00:00:00+00:00,apple,Patricia,8,1.24,12
2018-07-01 00:00:00+00:00,durian,Margaret,11,1.64,20
2018-07-02 00:00:00+00:00,plum,Trisha,7,1.24,11
2018-07-03 00:00:00+00:00,guava,Deborah,7,1.46,12
2018-07-04 00:00:00+00:00,guava,Maryellen,19,1.57,32
2018-07-05 00:00:00+00:00,apple,Debora,19,1.63,33
2018-07-06 00:00:00+00:00,strawberry,William,18,1.73,33
2018-07-07 00:00:00+00:00,plum,Robert,3,1.36,6
2018-07-08 00:00:00+00:00,melon,Frances,13,1.36,20
2018-07-09 00:00:00+00:00,tamarind,Marion,7,1.59,13
2018-07-10 00:00:00+00:00,durian,Patricia,11,1.51,19
2018-07-11 00:00:00+00:00,durian,Leslie,10,1.3,15
2018-07-12 00:00:00+00:00,mandarine,Terry,2,1.14,4
2018-07-13 00:00:00+00:00,lemon,Rachel,6,1.53,11
2018-07-14 00:00:00+00:00,tamarind,Susan,3,1.93,8
2018-07-15 00:00:00+00:00,coconut,Joan,1,1.04,3
2018-07-16 00:00:00+00:00,plum,James,5,1.88,11
2018-07-17 00:00:00+00:00,coconut,Jason,16,1.58,27
2018-07-18 00:00:00+00:00,tamarind,Ruth,4,1.59,8
2018-07-19 00:00:00+00:00,strawberry,Nina,3,1.53,7
2018-07-20 00:00:00+00:00,mandarine,Joshua,6,1.86,13
2018-07-21 00:00:00+00:00,melon,Clarence,17,1.29,24
2018-07-22 00:00:00+00:00,coconut,Dolores,20,1.73,37
2018-07-23 00:00:00+00:00,raspberry,Norma,3,1.9,8
2018-07-24 00:00:00+00:00,strawberry,William,15,1.88,30
2018-07-25 00:00:00+00:00,mandarine,Robert,9,1.51,16
2018-07-26 00:00:00+00:00,tamarind,Juan,14,1.01,16
2018-07-27 00:00:00+00:00,tamarind,Estela,11,1.61,20
2018-07-28 00:00:00+00:00,strawberry,Queen,4,1.68,9
2018-07-29 00:00:00+00:00,plum,Vicki,2,1.58,5
2018-07-30 00:00:00+00:00,tamarind,Neal,19,1.34,28
2018-07-31 00:00:00+00:00,strawberry,Michael,16,1.74,30
2018-08-01 00:00:00+00:00,raspberry,Craig,3,1.5,7
2018-08-02 00:00:00+00:00,apple,Beryl,9,1.8,18
2018-08-03 00:00:00+00:00,tamarind,Wilson,13,1.06,16
2018-08-04 00:00:00+00:00,plum,Joshua,5,1.9,12
2018-08-05 00:00:00+00:00,melon,Timothy,10,1.07,13
2018-08-06 00:00:00+00:00,mandarine,Gail,14,1.88,28
2018-08-07 00:00:00+00:00,guava,William,13,1.06,16
2018-08-08 00:00:00+00:00,melon,Wesley,9,1.75,18
2018-08-09 00:00:00+00:00,apple,Michael,13,1.41,20
2018-08-10 00:00:00+00:00,apple,Jo,18,1.5,29
2018-08-11 00:00:00+00:00,guava,Jacque,10,1.97,22
2018-08-12 00:00:00+00:00,guava,Beatrice,10,1.96,22
2018-08-13 00:00:00+00:00,durian,Raymond,5,1.54,10
2018-08-14 00:00:00+00:00,lemon,Matthew,7,1.55,13
2018-08-15 00:00:00+00:00,melon,Cody,18,1.2,24
2018-08-16 00:00:00+00:00,tamarind,Heather,8,1.98,18
2018-08-17 00:00:00+00:00,mandarine,Jonathan,13,1.57,22
2018-08-18 00:00:00+00:00,lemon,Jean,18,1.29,25
2018-08-19 00:00:00+00:00,durian,Gary,1,1.68,4
2018-08-20 00:00:00+00:00,guava,Tasha,7,1.35,11
2018-08-21 00:00:00+00:00,apple,Scott,17,1.28,24
2018-08-22 00:00:00+00:00,apple,Kelly,11,1.85,22
2018-08-23 00:00:00+00:00,coconut,Michael,19,1.41,29
2018-08-24 00:00:00+00:00,plum,Tiffany,15,1.88,30
2018-08-25 00:00:00+00:00,guava,Martha,9,1.25,13
2018-08-26 00:00:00+00:00,plum,Michael,19,1.66,34
2018-08-27 00:00:00+00:00,plum,Melissa,17,1.68,31
2018-08-28 00:00:00+00:00,plum,Everett,18,1.98,38
2018-08-29 00:00:00+00:00,mandarine,Paul,10,1.34,15
2018-08-30 00:00:00+00:00,tamarind,In,16,1.26,22
2018-08-31 00:00:00+00:00,coconut,Lawrence,9,1.45,15
2018-09-01 00:00:00+00:00,apple,Theresa,16,1.31,23
2018-09-02 00:00:00+00:00,plum,Geneva,14,1.19,19
2018-09-03 00:00:00+00:00,plum,Ethel,7,1.27,11
2018-09-04 00:00:00+00:00,melon,Rita,1,1.06,3
2018-09-05 00:00:00+00:00,durian,Suzanne,5,1.69,10
2018-09-06 00:00:00+00:00,mandarine,Latoya,1,1.5,4
2018-09-07 00:00:00+00:00,coconut,Margaret,15,1.53,25
2018-09-08 00:00:00+00:00,guava,Kenny,14,1.83,28
2018-09-09 00:00:00+00:00,tamarind,Cathryn,10,1.01,12
2018-09-10 00:00:00+00:00,raspberry,Darwin,10,1.41,16
2018-09-11 00:00:00+00:00,melon,Anthony,6,1.95,14
2018-09-12 00:00:00+00:00,guava,Harry,18,1.63,31
2018-09-13 00:00:00+00:00,strawberry,Harold,11,1.63,20
2018-09-14 00:00:00+00:00,plum,Gregory,2,1.56,5
2018-09-15 00:00:00+00:00,coconut,Charles,3,1.35,6
2018-09-16 00:00:00+00:00,lemon,Richard,13,1.71,24
2018-09-17 00:00:00+00:00,melon,Terry,3,1.65,7
2018-09-18 00:00:00+00:00,plum,Mark,5,1.02,7
2018-09-19 00:00:00+00:00,plum,Marietta,10,1.59,18
2018-09-20 00:00:00+00:00,plum,Lillian,7,1.81,15
2018-09-21 00:00:00+00:00,tamarind,Davina,17,1.34,25
2018-09-22 00:00:00+00:00,strawberry,Michael,14,1.5,23
2018-09-23 00:00:00+00:00,mandarine,Aracelis,20,1.34,29
2018-09-24 00:00:00+00:00,tamarind,June,14,1.62,25
2018-09-25 00:00:00+00:00,durian,David,10,1.35,15
2018-09-26 00:00:00+00:00,apple,Matthew,11,1.19,15
2018-09-27 00:00:00+00:00,tamarind,Elwood,16,1.75,30
2018-09-28 00:00:00+00:00,raspberry,Leslie,3,1.57,7
2018-09-29 00:00:00+00:00,tamarind,Bradley,3,1.42,6
2018-09-30 00:00:00+00:00,raspberry,Tammy,12,1.33,18
2018-10-01 00:00:00+00:00,mandarine,Ruby,4,1.37,7
2018-10-02 00:00:00+00:00,coconut,Joel,3,1.25,6
2018-10-03 00:00:00+00:00,guava,Joyce,2,1.57,5
2018-10-04 00:00:00+00:00,raspberry,Eddie,12,1.66,22
2018-10-05 00:00:00+00:00,tamarind,Dana,4,1.24,7
2018-10-06 00:00:00+00:00,lemon,Deborah,19,1.37,28
2018-10-07 00:00:00+00:00,tamarind,Jesus,3,1.57,7
2018-10-08 00:00:00+00:00,guava,Carol,13,1.64,23
2018-10-09 00:00:00+00:00,mandarine,Timothy,5,1.48,9
2018-10-10 00:00:00+00:00,lemon,Thomas,8,1.92,17
2018-10-11 00:00:00+00:00,strawberry,Gina,10,1.39,16
2018-10-12 00:00:00+00:00,strawberry,Dustin,17,1.03,20
2018-10-13 00:00:00+00:00,plum,Harvey,4,1.34,7
2018-10-14 00:00:00+00:00,durian,Joyce,5,1.14,8
2018-10-15 00:00:00+00:00,guava,Simon,11,1.67,20
2018-10-16 00:00:00+00:00,apple,Helen,6,1.84,13
2018-10-17 00:00:00+00:00,guava,Lessie,8,1.45,14
2018-10-18 00:00:00+00:00,tamarind,Thomas,19,1.9,38
2018-10-19 00:00:00+00:00,tamarind,Joe,8,1.99,18
2018-10-20 00:00:00+00:00,coconut,Tony,19,1.08,23
2018-10-21 00:00:00+00:00,apple,Flora,7,1.24,11
2018-10-22 00:00:00+00:00,melon,Debra,4,1.5,8
2018-10-23 00:00:00+00:00,lemon,Wesley,14,1.63,25
2018-10-24 00:00:00+00:00,coconut,Jason,19,1.07,22
2018-10-25 00:00:00+00:00,raspberry,Lisa,10,1.18,14
2018-10-26 00:00:00+00:00,coconut,Marina,16,1.94,33
2018-10-27 00:00:00+00:00,melon,Robert,6,1.45,11
2018-10-28 00:00:00+00:00,strawberry,Marie,20,1.06,23
2018-10-29 00:00:00+00:00,apple,Pedro,17,1.77,32
2018-10-30 00:00:00+00:00,coconut,Jesse,10,1.21,14
2018-10-31 00:00:00+00:00,guava,Marie,10,1.08,13
2018-11-01 00:00:00+00:00,melon,Alicia,11,1.09,14
2018-11-02 00:00:00+00:00,apple,Karrie,2,1.84,6
2018-11-03 00:00:00+00:00,durian,Peter,19,1.89,38
2018-11-04 00:00:00+00:00,guava,Debbie,1,1.09,3
2018-11-05 00:00:00+00:00,durian,Michael,20,1.19,26
2018-11-06 00:00:00+00:00,guava,Alyse,1,1.7,4
2018-11-07 00:00:00+00:00,guava,Therese,18,1.68,32
2018-11-08 00:00:00+00:00,mandarine,David,20,1.63,35
2018-11-09 00:00:00+00:00,mandarine,Gearldine,3,1.53,7
2018-11-10 00:00:00+00:00,coconut,Jessica,15,1.74,28
2018-11-11 00:00:00+00:00,apple,Jill,4,1.15,7
2018-11-12 00:00:00+00:00,raspberry,Theodore,12,1.87,24
2018-11-13 00:00:00+00:00,durian,Alan,16,1.04,19
2018-11-14 00:00:00+00:00,raspberry,Edna,5,1.06,7
2018-11-15 00:00:00+00:00,plum,Mildred,14,1.15,18
2018-11-16 00:00:00+00:00,plum,Juanita,8,1.91,17
2018-11-17 00:00:00+00:00,tamarind,Ruth,5,1.72,11
2018-11-18 00:00:00+00:00,guava,John,12,1.4,19
2018-11-19 00:00:00+00:00,apple,David,19,1.17,24
2018-11-20 00:00:00+00:00,melon,Alene,19,1.76,35
2018-11-21 00:00:00+00:00,tamarind,Joan,11,1.84,22
2018-11-22 00:00:00+00:00,durian,Michele,17,1.67,30
2018-11-23 00:00:00+00:00,plum,Nancy,1,1.6,4
2018-11-24 00:00:00+00:00,tamarind,Ronnie,7,1.88,15
2018-11-25 00:00:00+00:00,lemon,Ann,6,1.27,10
2018-11-26 00:00:00+00:00,durian,Erica,12,1.52,20
2018-11-27 00:00:00+00:00,raspberry,Jane,18,1.02,20
2018-11-28 00:00:00+00:00,raspberry,Brian,6,1.6,12
2018-11-29 00:00:00+00:00,raspberry,Howard,15,1.52,25
2018-11-30 00:00:00+00:00,lemon,Nicholas,1,1.67,4
2018-12-01 00:00:00+00:00,raspberry,Kristen,9,1.42,15
2018-12-02 00:00:00+00:00,durian,Joseph,3,1.62,7
2018-12-03 00:00:00+00:00,plum,Diane,10,1.7,19
2018-12-04 00:00:00+00:00,melon,Richard,19,1.23,25
2018-12-05 00:00:00+00:00,lemon,Thomas,16,1.64,28
2018-12-06 00:00:00+00:00,raspberry,William,2,1.32,5
2018-12-07 00:00:00+00:00,guava,Ann,2,1.22,4
2018-12-08 00:00:00+00:00,lemon,Barbara,7,1.29,11
2018-12-09 00:00:00+00:00,apple,Jason,15,1.47,24
2018-12-10 00:00:00+00:00,durian,June,3,1.59,7
2018-12-11 00:00:00+00:00,lemon,Cathie,13,1.62,23
2018-12-12 00:00:00+00:00,mandarine,Leola,14,1.28,20
2018-12-13 00:00:00+00:00,lemon,Connie,9,1.52,16
2018-12-14 00:00:00+00:00,plum,Phyllis,18,1.19,23
2018-12-15 00:00:00+00:00,strawberry,Kevin,19,1.98,40
2018-12-16 00:00:00+00:00,apple,Donald,2,1.4,5
2018-12-17 00:00:00+00:00,apple,Joseph,5,1.3,9
2018-12-18 00:00:00+00:00,raspberry,Richard,18,1.97,38
2018-12-19 00:00:00+00:00,melon,Eric,13,1.87,26
2018-12-20 00:00:00+00:00,lemon,Yvette,11,1.27,16
2018-12-21 00:00:00+00:00,plum,Terrance,4,1.77,9
2018-12-22 00:00:00+00:00,plum,Gregory,1,1.22,3
2018-12-23 00:00:00+00:00,durian,Kathryn,19,1.41,29
2018-12-24 00:00:00+00:00,melon,Steven,15,1.07,18
2018-12-25 00:00:00+00:00,durian,Ricardo,13,1.04,15
2018-12-26 00:00:00+00:00,apple,Jonathan,8,1.17,11
2018-12-27 00:00:00+00:00,plum,Genevieve,18,1.31,25
2018-12-28 00:00:00+00:00,melon,Brian,5,1.86,11
2018-12-29 00:00:00+00:00,lemon,Robin,8,1.09,11
2018-12-30 00:00:00+00:00,melon,Denise,14,1.87,28
2018-12-31 00:00:00+00:00,apple,William,12,1.18,16
2019-01-01 00:00:00+00:00,apple,Tammy,9,1.27,13
2019-01-02 00:00:00+00:00,durian,Karen,9,1.84,19
2019-01-03 00:00:00+00:00,raspberry,Isaiah,15,1.28,21
2019-01-04 00:00:00+00:00,plum,Christopher,10,1.68,19
2019-01-05 00:00:00+00:00,lemon,William,12,1.33,18
2019-01-06 00:00:00+00:00,coconut,Catherine,9,1.95,20
2019-01-07 00:00:00+00:00,coconut,Annette,14,1.96,29
2019-01-08 00:00:00+00:00,plum,Tracy,14,1.44,22
2019-01-09 00:00:00+00:00,mandarine,Frank,16,1.18,21
2019-01-10 00:00:00+00:00,plum,Brian,10,1.6,18
2019-01-11 00:00:00+00:00,apple,Shelley,10,1.45,17
2019-01-12 00:00:00+00:00,mandarine,Michael,17,1.5,27
2019-01-13 00:00:00+00:00,tamarind,Julia,3,1.83,7
2019-01-14 00:00:00+00:00,coconut,James,12,1.94,25
2019-01-15 00:00:00+00:00,mandarine,Katelyn,5,1.99,12
2019-01-16 00:00:00+00:00,raspberry,Daniel,16,1.51,26
2019-01-17 00:00:00+00:00,strawberry,Rafael,1,1.34,3
2019-01-18 00:00:00+00:00,guava,Raymond,1,1.14,3
2019-01-19 00:00:00+00:00,mandarine,Rachel,18,1.32,26
2019-01-20 00:00:00+00:00,apple,Patricia,1,1.9,4
2019-01-21 00:00:00+00:00,lemon,Christine,6,1.49,11
2019-01-22 00:00:00+00:00,durian,Gerald,3,1.53,7
2019-01-23 00:00:00+00:00,mandarine,Kathleen,13,1.48,21
2019-01-24 00:00:00+00:00,guava,Nathaniel,19,1.3,27
2019-01-25 00:00:00+00:00,coconut,Cody,17,1.6,29
2019-01-26 00:00:00+00:00,tamarind,Donna,16,1.57,27
2019-01-27 00:00:00+00:00,melon,Melinda,4,1.14,7
2019-01-28 00:00:00+00:00,mandarine,David,19,1.33,27
2019-01-29 00:00:00+00:00,apple,John,15,1.81,29
2019-01-30 00:00:00+00:00,coconut,Katie,9,1.59,16
2019-01-31 00:00:00+00:00,melon,Keenan,3,1.05,5
2019-02-01 00:00:00+00:00,strawberry,Tamara,18,1.64,31
2019-02-02 00:00:00+00:00,mandarine,Grover,5,1.29,8
2019-02-03 00:00:00+00:00,guava,Betty,19,1.18,24
2019-02-04 00:00:00+00:00,mandarine,Leland,20,1.19,26
2019-02-05 00:00:00+00:00,coconut,Dawn,16,1.28,22
2019-02-06 00:00:00+00:00,mandarine,Douglas,10,1.67,19
2019-02-07 00:00:00+00:00,apple,Yolanda,11,1.98,24
2019-02-08 00:00:00+00:00,lemon,Courtney,11,1.68,20
2019-02-09 00:00:00+00:00,melon,Cathy,17,1.56,29
2019-02-10 00:00:00+00:00,plum,Steven,19,1.65,33
2019-02-11 00:00:00+00:00,plum,Floyd,19,1.61,33
2019-02-12 00:00:00+00:00,melon,Teresa,17,1.41,26
2019-02-13 00:00:00+00:00,guava,Mario,3,1.02,5
2019-02-14 00:00:00+00:00,plum,Irving,2,1.24,4
2019-02-15 00:00:00+00:00,coconut,Lisa,15,1.42,23
2019-02-16 00:00:00+00:00,apple,George,8,1.91,17
2019-02-17 00:00:00+00:00,plum,Dorothy,12,1.48,20
2019-02-18 00:00:00+00:00,plum,Mary,7,1.3,11
2019-02-19 00:00:00+00:00,mandarine,Charles,12,1.08,15
2019-02-20 00:00:00+00:00,lemon,Linda,6,1.73,12
2019-02-21 00:00:00+00:00,apple,Judy,6,1.36,10
2019-02-22 00:00:00+00:00,tamarind,Jerome,7,1.21,10
